Index,Date,Team,1,2,3,4,T,Spread,Spread Odds,ML,Over,Over Odds,Under,Under Odds,1H Spread,1H Spread Odds,1H ML,1H Over,1H Over Odds,1H Under,1H Under Odds,2H Spread,2H Spread Odds,2H ML,2H Over,2H Over Odds,2H Under,2H Under Odds,1Q Spread,1Q Spread Odds,1Q ML,1Q Over,1Q Over Odds,1Q Under,1Q Under Odds,2Q Spread,2Q Spread Odds,2Q ML,2Q Over,2Q Over Odds,2Q Under,2Q Under Odds,3Q Spread,3Q Spread Odds,3Q ML,3Q Over,3Q Over Odds,3Q Under,3Q Under Odds,4Q Spread,4Q Spread Odds,4Q ML,4Q Over,4Q Over Odds,4Q Under,4Q Under Odds
LAL_20210108,20210108,LAL,28,31,33,25,117,-8.5,-105,-380,221.5,-105,221.5,-105,-5.0,-105,-275,109.0,-110,109.0,-110,-5.5,102.0,-260.0,112.5,-103.0,112.5,-117.0,-3.5,-110,-230,55.0,-110,55.0,-110,-2.0,-110,-167,54.0,-110,54.0,-110,-2.5,-110,-190.0,56.5,-110,56.5,-110,-1.5,-110,,55.5,-110,55.5,-110
BRK_20210108,20210108,BRK,28,19,39,24,110,1.0,-112,-105,217.5,-107,217.5,-103,-0.5,100,-110,111.5,-110,111.5,-110,-4.5,102.0,-220.0,106.5,-103.0,106.5,-117.0,0.5,-120,-105,55.5,-110,55.5,-110,0.0,-105,-106,55.0,-110,55.0,-110,-2.5,-110,-185.0,53.5,-110,53.5,-110,0.0,-110,,53.0,-110,53.0,-110
MEM_20210108,20210108,MEM,40,22,30,23,115,-1.0,102,-105,217.5,-107,217.5,-103,0.5,-120,-110,111.5,-110,111.5,-110,4.5,-122.0,180.0,106.5,-103.0,106.5,-117.0,-0.5,100,-115,55.5,-110,55.5,-110,0.0,-115,-116,55.0,-110,55.0,-110,2.5,-110,160.0,53.5,-110,53.5,-110,0.0,-110,,53.0,-110,53.0,-110
UTA_20210108,20210108,UTA,34,31,39,27,131,6.0,-105,205,232.5,-105,232.5,-105,3.5,-105,170,114.5,-110,114.5,-110,7.0,-150.0,225.0,119.5,-103.0,119.5,-117.0,2.0,-110,150,57.0,-110,57.0,-110,1.0,-105,120,56.5,-110,56.5,-110,2.5,-110,175.0,58.5,-110,58.5,-110,1.0,-110,,58.0,-110,58.0,-110
MIL_20210108,20210108,MIL,31,27,38,22,118,-6.0,-105,-225,232.5,-105,232.5,-105,-3.5,-115,-200,114.5,-110,114.5,-110,-7.0,130.0,-265.0,119.5,-103.0,119.5,-117.0,-2.0,-110,-170,57.0,-110,57.0,-110,-1.0,-115,-149,56.5,-110,56.5,-110,-2.5,-110,-210.0,58.5,-110,58.5,-110,-1.0,-110,,58.0,-110,58.0,-110
CHO_20210108,20210108,CHO,22,25,35,36,118,7.5,-105,255,218.0,-108,218.0,-102,4.0,-110,185,111.0,-110,111.0,-110,-1.0,123.0,-105.0,108.0,105.0,108.0,-125.0,2.5,-110,160,55.5,-110,55.5,-110,1.5,-110,125,55.0,-110,55.0,-110,0.5,-125,-110.0,55.0,105,55.0,-125,1.0,-110,,52.5,-115,52.5,-105
NOP_20210108,20210108,NOP,38,21,28,23,110,-7.5,-105,-280,218.0,-108,218.0,-102,-4.0,-110,-225,111.0,-110,111.0,-110,1.0,-143.0,-115.0,108.0,105.0,108.0,-125.0,-2.5,-110,-185,55.5,-110,55.5,-110,-1.5,-110,-154,55.0,-110,55.0,-110,-0.5,105,-110.0,55.0,105,55.0,-125,-1.0,-110,,52.5,-115,52.5,-105
OKC_20210108,20210108,OKC,15,27,27,32,101,3.0,-102,133,212.0,-103,212.0,-107,1.0,-110,110,107.5,-110,107.5,-110,2.5,-125.0,130.0,104.0,-102.0,104.0,-118.0,1.0,-110,120,53.5,-110,53.5,-110,0.5,-110,105,53.5,-110,53.5,-110,0.5,-110,,52.0,-110,52.0,-110,0.0,-105,,51.0,-110,51.0,-110
NYK_20210108,20210108,NYK,24,18,21,26,89,-3.0,-108,-143,212.0,-103,212.0,-107,-1.0,-110,-130,107.5,-110,107.5,-110,-2.5,105.0,-150.0,104.0,-102.0,104.0,-118.0,-1.0,-110,-140,53.5,-110,53.5,-110,-0.5,-110,-128,53.5,-110,53.5,-110,-0.5,-110,,52.0,-110,52.0,-110,0.0,-115,,51.0,-110,51.0,-110
TOR_20210108,20210108,TOR,35,36,40,33,144,-1.0,-105,-111,227.5,-107,227.5,-103,-0.5,-105,-115,116.0,-110,116.0,-110,-1.5,102.0,-130.0,113.0,-102.0,113.0,-118.0,-0.5,100,-115,57.5,-110,57.5,-110,0.0,-110,-116,57.0,-110,57.0,-110,-0.5,-110,-125.0,55.5,-110,55.5,-110,0.0,-115,,54.5,-115,54.5,-105
SAC_20210108,20210108,SAC,43,31,29,20,123,1.0,-105,101,227.5,-107,227.5,-103,0.5,-115,-105,116.0,-110,116.0,-110,1.5,-122.0,110.0,113.0,-102.0,113.0,-118.0,0.5,-120,-105,57.5,-110,57.5,-110,0.0,-110,-106,57.0,-110,57.0,-110,0.5,-110,105.0,55.5,-110,55.5,-110,0.0,-105,,54.5,-115,54.5,-105
ATL_20210109,20210109,ATL,29,21,26,29,105,-5.0,-103,-190,229.0,-105,229.0,-105,-3.0,-110,-185,116.5,-110,116.5,-110,-5.5,100.0,-265.0,113.0,-102.0,113.0,-118.0,-1.5,-110,-145,57.5,-115,57.5,-105,-1.5,-105,-141,57.5,-110,57.5,-110,-2.5,-115,-195.0,56.5,-110,56.5,-110,-1.0,-110,,55.5,-110,55.5,-110
CHO_20210109,20210109,CHO,28,31,28,26,113,5.0,-107,175,229.0,-105,229.0,-105,3.0,-110,160,116.5,-110,116.5,-110,5.5,-120.0,225.0,113.0,-102.0,113.0,-118.0,1.5,-110,125,57.5,-115,57.5,-105,1.5,-115,115,57.5,-110,57.5,-110,2.5,-105,168.0,56.5,-110,56.5,-110,1.0,-110,,55.5,-110,55.5,-110
ORL_20210109,20210109,ORL,27,23,25,23,98,6.5,-108,210,218.0,-105,218.0,-105,3.5,-115,160,107.5,-110,107.5,-110,2.5,-120.0,130.0,111.0,-102.0,111.0,-118.0,2.0,-105,155,53.5,-115,53.5,-105,1.0,-105,120,53.0,-115,53.0,-105,1.0,-115,110.0,55.5,-110,55.5,-110,1.0,-105,,55.0,-110,55.0,-110
DAL_20210109,20210109,DAL,36,20,29,27,112,-6.5,-102,-230,218.0,-105,218.0,-105,-3.5,-105,-185,107.5,-110,107.5,-110,-2.5,100.0,-150.0,111.0,-102.0,111.0,-118.0,-2.0,-115,-175,53.5,-115,53.5,-105,-1.0,-115,-149,53.0,-115,53.0,-105,-1.0,-105,-130.0,55.5,-110,55.5,-110,-1.0,-115,,55.0,-110,55.0,-110
PHO_20210109,20210109,PHO,30,26,34,35,125,3.0,-103,135,217.0,-105,217.0,-105,1.5,-110,120,106.5,-110,106.5,-110,3.0,-145.0,120.0,111.0,-102.0,111.0,-118.0,1.5,-115,120,53.5,-115,53.5,-105,0.5,-110,105,53.0,-110,53.0,-110,0.5,-105,110.0,56.5,-110,56.5,-110,0.5,-105,,54.0,-110,54.0,-110
IND_20210109,20210109,IND,32,21,34,30,117,-3.0,-107,-145,217.0,-105,217.0,-105,-1.5,-110,-140,106.5,-110,106.5,-110,-3.0,125.0,-140.0,111.0,-102.0,111.0,-118.0,-1.5,-105,-140,53.5,-115,53.5,-105,-0.5,-110,-128,53.0,-110,53.0,-110,-0.5,-115,-130.0,56.5,-110,56.5,-110,-0.5,-115,,54.0,-110,54.0,-110
CLE_20210109,20210109,CLE,14,23,26,27,90,8.5,-105,330,219.0,-107,219.0,-103,5.5,-110,210,110.5,-110,110.5,-110,0.5,110.0,120.0,105.5,-103.0,105.5,-117.0,3.5,-110,178,56.0,-110,56.0,-110,2.5,-115,133,55.5,-115,55.5,-105,1.0,-110,115.0,53.0,-110,53.0,-110,2.0,-110,,53.0,-110,53.0,-110
MIL_20210109,20210109,MIL,27,20,31,22,100,-8.5,-105,-370,219.0,-107,219.0,-103,-5.5,-110,-250,110.5,-110,110.5,-110,-0.5,-130.0,-140.0,105.5,-103.0,105.5,-117.0,-3.5,-110,-215,56.0,-110,56.0,-110,-2.5,-105,-167,55.5,-115,55.5,-105,-1.0,-110,-135.0,53.0,-110,53.0,-110,-2.0,-110,,53.0,-110,53.0,-110
SAS_20210109,20210109,SAS,28,32,23,30,113,-3.5,-102,-155,235.0,-103,235.0,-107,-1.5,-110,-145,116.5,-110,116.5,-110,-2.5,100.0,-150.0,119.5,-103.0,119.5,-117.0,-0.5,-110,-125,58.0,-110,58.0,-110,0.0,-120,-128,57.5,-110,57.5,-110,-1.0,-110,-135.0,59.0,-110,59.0,-110,0.0,-110,,59.0,-110,59.0,-110
MIN_20210109,20210109,MIN,34,24,27,28,113,3.5,-108,145,235.0,-103,235.0,-107,1.5,-110,125,116.5,-110,116.5,-110,2.5,-120.0,130.0,119.5,-103.0,119.5,-117.0,0.5,-110,105,58.0,-110,58.0,-110,0.0,100,105,57.5,-110,57.5,-110,1.0,-110,115.0,59.0,-110,59.0,-110,0.0,-110,,59.0,-110,59.0,-110
DEN_20210109,20210109,DEN,28,30,35,22,115,-13.5,-101,-1100,215.0,-107,215.0,-103,-2.5,-110,-160,112.5,-110,112.5,-110,7.0,-4000.0,-650.0,105.0,-110.0,105.0,-110.0,-2.0,-105,-160,56.5,-110,56.5,-110,-1.0,-110,-141,56.0,-115,56.0,-105,-5.0,105,-285.0,53.0,105,53.0,-125,-1.0,-110,,53.5,-110,53.5,-110
PHI_20210109,20210109,PHI,26,25,21,31,103,13.5,-109,900,215.0,-107,215.0,-103,2.5,-110,140,112.5,-110,112.5,-110,-7.0,2000.0,475.0,105.0,-110.0,105.0,-110.0,2.0,-115,140,56.5,-110,56.5,-110,1.0,-110,115,56.0,-115,56.0,-105,5.0,-125,243.0,53.0,105,53.0,-125,1.0,-110,,53.5,-110,53.5,-110
POR_20210109,20210109,POR,38,28,27,32,125,-5.5,-105,-195,236.0,-108,236.0,-102,-2.5,-110,-165,122.0,-110,122.0,-110,17.0,-1700.0,130.0,115.0,-102.0,115.0,-118.0,-1.5,-110,-150,61.0,-110,61.0,-110,-1.0,-110,-141,61.0,-110,61.0,-110,1.0,-110,120.0,57.5,-110,57.5,-110,-1.0,-110,,56.5,-115,56.5,-105
SAC_20210109,20210109,SAC,24,25,20,30,99,5.5,-105,180,236.0,-108,236.0,-102,2.5,-110,145,122.0,-110,122.0,-110,-17.0,1100.0,-150.0,115.0,-102.0,115.0,-118.0,1.5,-110,130,61.0,-110,61.0,-110,1.0,-110,115,61.0,-110,61.0,-110,-1.0,-110,-140.0,57.5,-110,57.5,-110,1.0,-110,,56.5,-115,56.5,-105
MIA_20210109,20210109,MIA,47,28,28,25,128,-10.5,-101,-525,226.5,-103,226.5,-107,-6.0,-110,-315,114.0,-110,114.0,-110,-7.0,115.0,-360.0,114.0,105.0,114.0,-125.0,-4.0,-110,-250,57.5,-110,57.5,-110,-2.0,-115,-185,58.0,-115,58.0,-105,-3.5,105,-225.0,56.5,105,56.5,-125,-1.5,-110,,56.0,-115,56.0,-105
WAS_20210109,20210109,WAS,44,27,15,38,124,10.5,-109,450,226.5,-103,226.5,-107,6.0,-110,258,114.0,-110,114.0,-110,7.0,-135.0,300.0,114.0,105.0,114.0,-125.0,4.0,-110,210,57.5,-110,57.5,-110,2.0,-105,148,58.0,-115,58.0,-105,3.5,-125,185.0,56.5,105,56.5,-125,1.5,-110,,56.0,-115,56.0,-105
OKC_20210110,20210110,OKC,29,28,37,35,129,8.0,-103,305,225.0,-105,225.0,-105,4.5,-115,200,115.5,-110,115.5,-110,3.0,-123.0,155.0,110.5,-103.0,110.5,-117.0,2.5,-105,180,57.5,-110,57.5,-110,1.5,-105,125,56.5,-110,56.5,-110,1.5,-110,125.0,54.5,-110,54.5,-110,1.0,-105,,53.5,-110,53.5,-110
BRK_20210110,20210110,BRK,41,22,18,35,116,-8.0,-107,-335,225.0,-105,225.0,-105,-4.5,-105,-240,115.5,-110,115.5,-110,-3.0,103.0,-175.0,110.5,-103.0,110.5,-117.0,-2.5,-115,-220,57.5,-110,57.5,-110,-1.5,-115,-154,56.5,-110,56.5,-110,-1.5,-110,-145.0,54.5,-110,54.5,-110,-1.0,-115,,53.5,-110,53.5,-110
UTA_20210110,20210110,UTA,34,23,17,22,96,-8.5,-107,-365,217.5,-105,217.5,-105,-5.0,-110,-250,107.5,-110,107.5,-110,17.0,-3500.0,-118.0,111.0,105.0,111.0,-125.0,-3.0,-115,-225,54.0,-110,54.0,-110,-2.0,-110,-167,53.5,-110,53.5,-110,0.5,-135,-120.0,55.0,105,55.0,-125,-1.0,-110,,55.0,-110,55.0,-110
DET_20210110,20210110,DET,19,21,28,18,86,8.5,-103,328,217.5,-105,217.5,-105,5.0,-110,210,107.5,-110,107.5,-110,-17.0,1750.0,-102.0,111.0,105.0,111.0,-125.0,3.0,-105,185,54.0,-110,54.0,-110,2.0,-110,133,53.5,-110,53.5,-110,-0.5,115,100.0,55.0,105,55.0,-125,1.0,-110,,55.0,-110,55.0,-110
TOR_20210110,20210110,TOR,24,27,21,33,105,-3.0,-103,-140,233.5,-108,233.5,-102,-1.0,-115,-145,119.5,-110,119.5,-110,-10.0,270.0,-195.0,115.0,-102.0,115.0,-118.0,-0.5,-110,-125,59.5,-105,59.5,-115,-0.5,-110,-125,59.0,-110,59.0,-110,-2.0,-105,-150.0,57.5,-105,57.5,-115,-0.5,-110,,57.0,-110,57.0,-110
GSW_20210110,20210110,GSW,31,30,26,19,106,3.0,-107,130,233.5,-108,233.5,-102,1.0,-105,125,119.5,-110,119.5,-110,10.0,-330.0,168.0,115.0,-102.0,115.0,-118.0,0.5,-110,105,59.5,-105,59.5,-115,0.5,-110,102,59.0,-110,59.0,-110,2.0,-115,130.0,57.5,-105,57.5,-115,0.5,-110,,57.0,-110,57.0,-110
LAL_20210110,20210110,LAL,25,40,23,32,120,-4.0,-105,-165,223.5,-107,223.5,-103,-2.0,-105,-140,113.0,-110,113.0,-110,4.0,-123.0,160.0,110.0,-102.0,110.0,-118.0,-1.0,-115,-140,56.5,-110,56.5,-110,-0.5,-115,-135,56.5,-110,56.5,-110,1.5,-110,125.0,55.5,-105,55.5,-115,-1.0,-110,,54.5,-110,54.5,-110
HOU_20210110,20210110,HOU,21,25,29,27,102,4.0,-105,155,223.5,-107,223.5,-103,2.0,-115,120,113.0,-110,113.0,-110,-4.0,103.0,-185.0,110.0,-102.0,110.0,-118.0,1.0,-105,120,56.5,-110,56.5,-110,0.5,-105,110,56.5,-110,56.5,-110,-1.5,-110,-145.0,55.5,-105,55.5,-115,1.0,-110,,54.5,-110,54.5,-110
CHI_20210110,20210110,CHI,31,28,35,33,127,12.0,-107,640,221.0,-105,221.0,-105,7.5,-110,325,108.5,-110,108.5,-110,7.0,170.0,525.0,113.0,-110.0,113.0,-110.0,4.5,-110,275,55.0,-105,55.0,-115,3.0,-110,155,54.0,-110,54.0,-110,5.5,-110,315.0,56.5,-110,56.5,-110,2.0,-110,,55.5,-110,55.5,-110
LAC_20210110,20210110,LAC,22,30,42,36,130,-12.0,-103,-810,221.0,-105,221.0,-105,-7.5,-110,-400,108.5,-110,108.5,-110,-7.0,-200.0,-750.0,113.0,-110.0,113.0,-110.0,-4.5,-110,-335,55.0,-105,55.0,-115,-3.0,-110,-200,54.0,-110,54.0,-110,-5.5,-110,-380.0,56.5,-110,56.5,-110,-2.0,-110,,55.5,-110,55.5,-110
SAS_20210110,20210110,SAS,22,27,20,19,88,-4.5,-108,-170,229.5,-108,229.5,-102,-2.0,-110,-150,113.5,-110,113.5,-110,5.0,-265.0,-135.0,114.5,-110.0,114.5,-110.0,-0.5,-115,-125,57.0,-110,57.0,-110,-0.5,-110,-135,56.5,-110,56.5,-110,-0.5,-110,-125.0,57.5,-110,57.5,-110,-0.5,-115,,57.0,-110,57.0,-110
MIN_20210110,20210110,MIN,25,19,22,30,96,4.5,-102,160,229.5,-108,229.5,-102,2.0,-110,130,113.5,-110,113.5,-110,-5.0,225.0,115.0,114.5,-110.0,114.5,-110.0,0.5,-105,105,57.0,-110,57.0,-110,0.5,-110,110,56.5,-110,56.5,-110,0.5,-110,105.0,57.5,-110,57.5,-110,0.5,-105,,57.0,-110,57.0,-110
DEN_20210110,20210110,DEN,28,31,23,32,114,-5.5,-105,-200,213.5,-107,213.5,-103,-2.5,-110,-170,108.5,-110,108.5,-110,3.0,-123.0,130.0,104.0,-102.0,104.0,-118.0,-1.5,-110,-150,55.0,-110,55.0,-110,-1.0,-110,-145,54.5,-110,54.5,-110,1.0,-110,115.0,53.5,-110,53.5,-110,-1.0,-110,,52.0,-110,52.0,-110
NYK_20210110,20210110,NYK,21,17,26,25,89,5.5,-105,185,213.5,-107,213.5,-103,2.5,-110,150,108.5,-110,108.5,-110,-3.0,103.0,-150.0,104.0,-102.0,104.0,-118.0,1.5,-110,130,55.0,-110,55.0,-110,1.0,-110,118,54.5,-110,54.5,-110,-1.0,-110,-135.0,53.5,-110,53.5,-110,1.0,-110,,52.0,-110,52.0,-110
PHI_20210111,20210111,PHI,32,18,15,29,94,6.0,-103,205,222.5,-105,222.5,-105,3.5,-115,160,113.0,-110,113.0,-110,-2.0,103.0,-145.0,109.5,-103.0,109.5,-117.0,2.5,-115,155,56.0,-110,56.0,-110,1.5,-110,120,55.5,-110,55.5,-110,-1.0,-105,-135.0,54.5,-110,54.5,-110,1.0,-110,,54.5,-110,54.5,-110
ATL_20210111,20210111,ATL,28,37,32,15,112,-6.0,-107,-225,222.5,-105,222.5,-105,-3.5,-105,-185,113.0,-110,113.0,-110,2.0,-123.0,125.0,109.5,-103.0,109.5,-117.0,-2.5,-105,-175,56.0,-110,56.0,-110,-1.5,-110,-149,55.5,-110,55.5,-110,1.0,-115,115.0,54.5,-110,54.5,-110,-1.0,-110,,54.5,-110,54.5,-110
NYK_20210111,20210111,NYK,25,25,18,20,88,5.0,-107,180,212.5,-107,212.5,-103,2.5,-110,145,107.5,-110,107.5,-110,-7.0,325.0,100.0,105.0,-102.0,105.0,-118.0,1.5,-110,130,54.0,-105,54.0,-115,1.0,-110,115,53.5,-110,53.5,-110,0.5,-120,-105.0,52.5,100,52.5,-120,0.5,-110,,51.5,-110,51.5,-110
CHO_20210111,20210111,CHO,31,26,25,27,109,-5.0,-103,-195,212.5,-107,212.5,-103,-2.5,-110,-165,107.5,-110,107.5,-110,7.0,-400.0,-120.0,105.0,-102.0,105.0,-118.0,-1.5,-110,-150,54.0,-105,54.0,-115,-1.0,-110,-141,53.5,-110,53.5,-110,-0.5,100,-115.0,52.5,100,52.5,-120,-0.5,-110,,51.5,-110,51.5,-110
MEM_20210111,20210111,MEM,24,23,30,24,101,-2.0,-105,-125,207.0,-105,207.0,-105,-1.0,-110,-130,100.5,-110,100.5,-110,-3.0,102.0,-155.0,105.5,-103.0,105.5,-117.0,-0.5,-110,-125,50.5,-110,50.5,-110,-0.5,-110,-123,50.0,-110,50.0,-110,-0.5,-105,-120.0,53.0,-110,53.0,-110,0.0,-110,,52.0,-110,52.0,-110
CLE_20210111,20210111,CLE,27,19,25,20,91,2.0,-105,115,207.0,-105,207.0,-105,1.0,-110,110,100.5,-110,100.5,-110,3.0,-122.0,135.0,105.5,-103.0,105.5,-117.0,0.5,-110,105,50.5,-110,50.5,-110,0.5,-110,100,50.0,-110,50.0,-110,0.5,-115,100.0,53.0,-110,53.0,-110,0.0,-110,,52.0,-110,52.0,-110
MIL_20210111,20210111,MIL,25,38,23,35,121,-10.0,-105,-455,226.0,-105,226.0,-105,-6.0,-110,-300,110.0,-110,110.0,-110,9.0,-1000.0,-175.0,116.5,-103.0,116.5,-117.0,-3.5,-110,-230,55.5,-105,55.5,-115,-2.5,-110,-182,54.5,-110,54.5,-110,-1.5,-115,-160.0,57.5,-110,57.5,-110,-1.5,-110,,57.0,-110,57.0,-110
ORL_20210111,20210111,ORL,23,31,28,17,99,10.0,-105,405,226.0,-105,226.0,-105,6.0,-110,250,110.0,-110,110.0,-110,-9.0,650.0,155.0,116.5,-103.0,116.5,-117.0,3.5,-110,190,55.5,-105,55.5,-115,2.5,-110,145,54.5,-110,54.5,-110,1.5,-105,140.0,57.5,-110,57.5,-110,1.5,-110,,57.0,-110,57.0,-110
TOR_20210111,20210111,TOR,32,28,26,25,111,4.5,-105,170,230.5,-105,230.5,-105,2.5,-115,140,118.0,-110,118.0,-110,4.0,-123.0,170.0,114.5,-103.0,114.5,-117.0,2.0,-120,140,58.5,-110,58.5,-110,1.0,-110,110,58.5,-110,58.5,-110,2.0,100,155.0,56.5,-110,56.5,-110,0.5,-110,,56.0,-110,56.0,-110
POR_20210111,20210111,POR,21,34,21,36,112,-4.5,-105,-185,230.5,-105,230.5,-105,-2.5,-105,-160,118.0,-110,118.0,-110,-4.0,103.0,-200.0,114.5,-103.0,114.5,-117.0,-2.0,100,-160,58.5,-110,58.5,-110,-1.0,-110,-135,58.5,-110,58.5,-110,-2.0,-120,-175.0,56.5,-110,56.5,-110,-0.5,-110,,56.0,-110,56.0,-110
IND_20210111,20210111,IND,30,34,29,29,122,-3.5,-105,-145,229.0,-105,229.0,-105,-1.5,-110,-140,116.0,-110,116.0,-110,-3.5,103.0,-170.0,113.5,-103.0,113.5,-117.0,-1.5,100,-140,58.0,-110,58.0,-110,-1.0,-110,-133,57.5,-105,57.5,-115,-1.5,-105,-150.0,56.5,-110,56.5,-110,-1.0,-110,,55.5,-110,55.5,-110
SAC_20210111,20210111,SAC,30,35,32,30,127,3.5,-105,135,229.0,-105,229.0,-105,1.5,-110,120,116.0,-110,116.0,-110,3.5,-123.0,150.0,113.5,-103.0,113.5,-117.0,1.5,-120,120,58.0,-110,58.0,-110,1.0,-110,108,57.5,-105,57.5,-115,1.5,-115,130.0,56.5,-110,56.5,-110,1.0,-110,,55.5,-110,55.5,-110
PHO_20210111,20210111,PHO,15,27,36,29,107,-6.0,-103,-240,231.5,-105,231.5,-105,-3.0,-115,-185,114.0,-110,114.0,-110,-9.0,101.0,-620.0,117.0,-102.0,117.0,-118.0,-2.5,-105,-190,57.5,-105,57.5,-115,-1.5,-110,-149,57.0,-110,57.0,-110,-4.5,-110,-300.0,58.5,-110,58.5,-110,-1.0,-110,,58.0,-110,58.0,-110
WAS_20210111,20210111,WAS,29,39,36,24,128,6.0,-107,220,231.5,-105,231.5,-105,3.0,-105,160,114.0,-110,114.0,-110,9.0,-121.0,460.0,117.0,-102.0,117.0,-118.0,2.5,-115,165,57.5,-105,57.5,-115,1.5,-110,120,57.0,-110,57.0,-110,4.5,-110,250.0,58.5,-110,58.5,-110,1.0,-110,,58.0,-110,58.0,-110
DEN_20210112,20210112,DEN,35,35,20,26,116,1.5,-101,115,230.5,-105,230.5,-105,0.5,-105,105,117.0,-110,117.0,-110,6.5,-122.0,240.0,113.0,-102.0,113.0,-118.0,0.5,-110,100,59.0,-105,59.0,-115,0.5,-115,100,58.0,-110,58.0,-110,2.5,-115,170.0,56.5,-115,56.5,-105,0.0,-110,,56.0,-110,56.0,-110
BRK_20210112,20210112,BRK,27,27,36,32,122,-1.5,-109,-125,230.5,-105,230.5,-105,-0.5,-115,-125,117.0,-110,117.0,-110,-6.5,102.0,-280.0,113.0,-102.0,113.0,-118.0,-0.5,-110,-120,59.0,-105,59.0,-115,-0.5,-105,-123,58.0,-110,58.0,-110,-2.5,-105,-200.0,56.5,-115,56.5,-105,0.0,-110,,56.0,-110,56.0,-110
UTA_20210112,20210112,UTA,22,27,38,30,117,-12.5,-105,-840,208.5,-105,208.5,-105,-7.5,-110,-360,101.5,-110,101.5,-110,13.0,-3000.0,-175.0,105.5,-110.0,105.5,-110.0,-4.5,-110,-270,51.0,-110,51.0,-110,-3.0,-110,-217,50.5,-105,50.5,-115,-1.5,-115,-160.0,52.5,-110,52.5,-110,-2.0,-110,,52.0,-115,52.0,-105
CLE_20210112,20210112,CLE,18,18,23,28,87,12.5,-105,660,208.5,-105,208.5,-105,7.5,-110,300,101.5,-110,101.5,-110,-13.0,1500.0,155.0,105.5,-110.0,105.5,-110.0,4.5,-110,230,51.0,-110,51.0,-110,3.0,-110,165,50.5,-105,50.5,-115,1.5,-105,140.0,52.5,-110,52.5,-110,2.0,-110,,52.0,-115,52.0,-105
IND_20210112,20210112,IND,19,31,23,31,104,3.5,-102,145,227.0,-105,227.0,-105,1.5,-105,125,115.5,-110,115.5,-110,-1.0,-110.0,-130.0,112.0,-110.0,112.0,-110.0,1.0,-110,115,58.0,-110,58.0,-110,0.5,-105,105,58.0,-110,58.0,-110,-0.5,105,-115.0,56.0,-110,56.0,-110,0.5,-105,,55.0,-110,55.0,-110
GSW_20210112,20210112,GSW,28,29,18,20,95,-3.5,-108,-155,227.0,-105,227.0,-105,-1.5,-115,-145,115.5,-110,115.5,-110,1.0,-110.0,110.0,112.0,-110.0,112.0,-110.0,-1.0,-110,-135,58.0,-110,58.0,-110,-0.5,-115,-128,58.0,-110,58.0,-110,0.5,-125,-105.0,56.0,-110,56.0,-110,-0.5,-115,,55.0,-110,55.0,-110
LAL_20210112,20210112,LAL,35,36,26,20,117,-5.0,-105,-190,224.0,-105,224.0,-105,-2.0,-115,-155,114.0,-110,114.0,-110,5.0,-135.0,160.0,109.5,105.0,109.5,-125.0,-1.5,-105,-140,57.5,-110,57.5,-110,-1.0,-120,-141,56.5,-110,56.5,-110,2.0,-135,125.0,55.0,100,55.0,-120,-1.0,-115,,54.5,-110,54.5,-110
HOU_20210112,20210112,HOU,14,34,23,29,100,5.0,-105,175,224.0,-105,224.0,-105,2.0,-105,135,114.0,-110,114.0,-110,-5.0,115.0,-185.0,109.5,105.0,109.5,-125.0,1.5,-115,120,57.5,-110,57.5,-110,1.0,100,115,56.5,-110,56.5,-110,-2.0,115,-145.0,55.0,100,55.0,-120,1.0,-105,,54.5,-110,54.5,-110
SAS_20210112,20210112,SAS,26,25,29,32,112,-2.0,-105,-130,218.5,-105,218.5,-105,-1.0,-110,-130,107.0,-110,107.0,-110,8.0,-325.0,120.0,112.5,-103.0,112.5,-117.0,-0.5,-105,-120,53.5,-110,53.5,-110,-0.5,-105,-125,53.0,-110,53.0,-110,0.5,-105,110.0,55.5,-115,55.5,-105,0.0,-110,,55.0,-115,55.0,-105
OKC_20210112,20210112,OKC,26,17,30,29,102,2.0,-105,120,218.5,-105,218.5,-105,1.0,-110,110,107.0,-110,107.0,-110,-8.0,265.0,-140.0,112.5,-103.0,112.5,-117.0,0.5,-115,100,53.5,-110,53.5,-110,0.5,-115,102,53.0,-110,53.0,-110,-0.5,-115,-130.0,55.5,-115,55.5,-105,0.0,-110,,55.0,-115,55.0,-105
MIA_20210112,20210112,MIA,25,38,32,25,120,8.5,-107,315,213.0,-105,213.0,-105,4.5,-105,230,108.5,-110,108.5,-110,9.5,-121.0,380.0,105.5,-103.0,105.5,-117.0,3.0,-110,170,54.0,-110,54.0,-110,1.5,-105,137,53.0,-110,53.0,-110,4.0,-105,250.0,52.5,-110,52.5,-110,1.0,-110,,51.0,-110,51.0,-110
PHI_20210112,20210112,PHI,28,27,41,24,120,-8.5,-103,-345,213.0,-105,213.0,-105,-4.5,-115,-270,108.5,-110,108.5,-110,-9.5,101.0,-475.0,105.5,-103.0,105.5,-117.0,-3.0,-110,-200,54.0,-110,54.0,-110,-1.5,-115,-169,53.0,-110,53.0,-110,-4.0,-115,-300.0,52.5,-110,52.5,-110,-1.0,-110,,51.0,-110,51.0,-110
